""	"RCC3-1_None_Tumor"	"RCC3-10_None_Stroma"	"RCC3-11_None_Tumor"	"RCC3-12_None_Stroma"	"RCC3-13_None_Tumor"	"RCC3-14_None_Stroma"	"RCC3-15_None_Tumor"	"RCC3-16_None_Stroma"	"RCC3-17_None_Tumor"	"RCC3-18_None_Stroma"	"RCC3-19_None_Tumor"	"RCC3-2_None_Stroma"	"RCC3-20_None_Stroma"	"RCC3-21_None_Tumor"	"RCC3-22_None_Stroma"	"RCC3-3_None_Tumor"	"RCC3-4_None_Stroma"	"RCC3-5_None_Tumor"	"RCC3-6_None_Stroma"	"RCC3-7_None_Tumor"	"RCC3-8_None_Stroma"	"RCC3-9_None_Tumor"	"RCC4-1_Ipi + Nivo_Tumor"	"RCC4-10_None_Stroma"	"RCC4-11_None_Tumor"	"RCC4-12_None_Tumor"	"RCC4-13_None_Tumor"	"RCC4-14_None_Tumor"	"RCC4-15_None_Tumor"	"RCC4-16_None_Stroma"	"RCC4-17_Pembrolizumab and Axitnib_Stroma"	"RCC4-18_Pembrolizumab and Axitnib_Stroma"	"RCC4-19_Pembrolizumab and Axitnib_Tumor"	"RCC4-2_Ipi + Nivo_Stroma"	"RCC4-20_Pembrolizumab and Axitnib_Stroma"	"RCC4-21_Pembrolizumab and Axitnib_Tumor"	"RCC4-22_Pembrolizumab and Axitnib_Tumor"	"RCC4-3_Ipi + Nivo_Tumor"	"RCC4-4_Ipi + Nivo_Stroma"	"RCC4-5_Pembrolizumab and Axitnib_Tumor"	"RCC4-6_Pembrolizumab and Axitnib_Stroma"	"RCC4-7_Pembrolizumab and Axitnib_Tumor"	"RCC4-8_Pembrolizumab and Axitnib_Stroma"	"RCC4-9_None_Tumor"	"RCC5-1_Pembrolizumab and Axitnib_Tumor"	"RCC5-10_None_Stroma"	"RCC5-11_None_Tumor"	"RCC5-12_None_Stroma"	"RCC5-14_None_Stroma"	"RCC5-15_None_Tumor"	"RCC5-16_None_Stroma"	"RCC5-19_Pembrolizumab and Axitnib_Tumor"	"RCC5-2_Pembrolizumab and Axitnib_Stroma"	"RCC5-20_Pembrolizumab and Axitnib_Stroma"	"RCC5-21_None_Tumor"	"RCC5-23_None_Tumor"	"RCC5-4_None_Stroma"	"RCC5-5_None_Tumor"	"RCC5-6_None_Stroma"	"RCC5-7_None_Tumor"	"RCC5-8_None_Stroma"	"RCC5-9_None_Tumor"
"LTF"	1.94883010990704	2.94880745714876	0	0	1.45339535345086	0	0	0	0	2.97312237002494	0	2.89074961544836	0	1.66165694123613	0	0	2.6108298331905	0	0	0	0	0	0	0	0	0	0	0	0	2.89881703274323	2.35882780460746	0	3.39234606353145	1.49573242484409	2.13205549835436	1.7961479158672	0	0	1.90350832836144	0	0.666043950614367	1.60752067267123	3.2845428846928	0	0	0	0	2.03283462619696	0	0	0	0	0	0	2.11424399841647	0	0	0	0	1.77609937832505	0	0
"LUM"	0	3.33665082352223	0	0	2.02223974671501	0	0	0	0	0	0	4.23450078750035	2.79058333601975	0	0	0	0	0	0	1.93755687852634	1.67881431977764	0	0	3.79926009890277	0	0	0	0	0	0	0	2.7176223462617	0	1.49573242484409	0	1.7961479158672	1.73955974323463	0	2.25801524284491	0	3.08298616727699	1.60752067267123	1.09080698379488	0	4.02359945618835	2.57199359828721	1.88314316394171	0	0	3.4035202630783	0	0	3.32602950046502	1.6935081435172	0	0.680877087968131	0	0	0	0	0	0
"LY6D"	0	0	0	2.96785655597551	0	0	0	0	0	0	2.78059366209879	0	1.80777059747919	1.66165694123613	0	0	2.99149886123521	0	0	1.93755687852634	1.67881431977764	0	1.9140282541557	0	0	0	0	0	0	0	3.00355599440811	2.08841810464014	0	0	1.55098020908326	0	1.73955974323463	0	0	0	1.06230891241267	1.60752067267123	0	0	0	2.57199359828721	0	0	0	0	0	0	0	0	0	1.77122486678635	0	0	0	0	0	0
"LY75"	1.94883010990704	0	0	0	0	0	2.14493407592794	0	0	0	2.78059366209879	0	0	0	0	0	0	1.61748624561693	0	2.55595062817341	1.67881431977764	0	2.53057238575865	2.74444903630255	0	0	0	0	0	0	2.35882780460746	0	0	0	1.55098020908326	0	1.73955974323463	0	1.90350832836144	1.99862553558427	1.34535897477901	0	0	0	0	0	1.88314316394171	0	0	0	0	0	0	1.6935081435172	0	1.36783229828016	0	0	0	1.77609937832505	0	0
"LYN"	2.94766580891986	2.94880745714876	0	2.58777328339773	3.41767832420624	0	2.77776009383232	0	0	0	2.78059366209879	0	1.80777059747919	3.42998653697058	2.70711736521367	3.05073408299178	3.26654844895125	2.84267527153734	0	3.42455099211647	3.12658462302919	0	3.18309888609377	0	3.29737888635614	0	0	3.43883844297743	3.64217354759646	0	2.35882780460746	0	0	2.9076122490007	3.29630470870764	2.77752437307009	2.71366819340643	0	3.28437377712606	1.99862553558427	2.89244669264983	3.04223959230787	2.38723650223465	4.86778255863202	3.19987287774259	2.57199359828721	2.87482982910208	3.31574116806711	0	3.4035202630783	0	2.51059203726549	3.32602950046502	2.93141269574943	2.11424399841647	2.28038936060226	0	0	0	3.24000528612984	3.40915781589356	2.72159442620997
"LYZ"	5.58312278885007	5.73144337631927	5.0734858835418	5.86236192024971	5.80525244275525	5.06451326032114	4.66890238666156	5.32460345559687	5.52093589318308	5.72724652467609	6.11998482334071	5.97166089940312	5.29720053517291	5.62913833769241	5.65382963017389	5.96234174693507	4.84500096612874	5.42610629262579	4.95940820076133	5.04655593233972	5.86956532488887	0	5.58685889615028	4.76599845860074	0	0	5.44996367152853	5.08638585042514	3.64217354759646	0	5.15568060618549	5.91012178445089	5.75919180759573	5.94512325181613	5.9205297929794	6.14943819764286	4.85015791357363	5.55707712770332	5.91919079065153	6.06990453831669	6.28549738795563	5.21797167336743	6.24019569606256	6.04109920865976	6.03233359934453	5.63161909615233	5.72872702458257	5.45210870605956	0	5.57073822803011	5.7400421395756	5.98375390085789	5.89487941002171	5.81081004208799	5.88020538673677	6.36893994650648	5.61326511401712	6.3994272287049	4.83628190695148	5.93706483681077	6.01702684274659	5.71322637666586
"MAF"	0	0	0	2.58777328339773	0	0	2.77776009383232	0	0	0	3.44224930436112	2.89074961544836	3.06280008569134	0	3.64534642597832	2.40382540604214	0	3.22852608070036	0	0	1.67881431977764	0	0	0	0	0	0	3.0492968559597	0	0	0	0	3.39234606353145	1.82356587594211	1.55098020908326	2.92275073770136	1.73955974323463	0	1.90350832836144	2.76531964901201	2.51432453598311	2.56273683120711	2.38723650223465	0	2.81458649584905	2.57199359828721	0	0	0	0	0	0	0	3.31894406550456	0	1.36783229828016	0	0	0	0	3.40915781589356	2.45559876303423
"MALAT1"	5.71050476213885	6.46607160138557	4.85190624829349	6.39284794562789	5.89036584998405	5.75449694987486	5.76123998906026	5.7087062304871	5.83002302475482	6.03653280106414	5.93810286777367	6.09396894713153	5.98784178487106	6.01793877644816	5.25823567680015	5.82361303152825	6.01819426771044	5.55908750948585	5.46742304626609	6.19077676069859	5.4837834944799	4.4768426212386	5.25619997652512	5.67716746717073	4.87678639075308	5.46507729030307	5.58916504888972	5.83688035624296	5.32525607206378	5.28955697923218	5.44191999997996	5.54360154817362	5.44191999997996	5.77234681481687	6.03357088929877	6.12224752253704	5.6276042256499	5.08938684600617	5.92683314888175	6.1636630093486	5.84509057804963	5.71792252082919	6.03566915176258	6.47104914804083	5.39638665984675	5.13748277066216	6.08985349333559	5.6800729553136	4.52983351292491	6.01121017323562	6.99050630154649	5.83002302475482	5.69071059900267	5.84991555618261	5.85964431057561	5.92340764861145	6.93234133465936	6.0552710708345	6.16541785423142	6.31980589230377	6.08585724075983	5.9971444088377
"MAML2"	2.56809357792768	0	0	0	1.45339535345086	0	0	0	0	0	0	0	0	0	1.73377801007416	0	0	2.57423016653601	0	0	2.27402056526025	4.87851077885031	1.9140282541557	0	0	0	0	0	4.03886852858167	0	3.39234606353145	2.08841810464014	0	1.82356587594211	1.55098020908326	0	0	0	1.90350832836144	1.99862553558427	1.74617051740075	0	1.93586352124371	0	0	0	0	0	0	0	0	0	2.0421170844929	1.6935081435172	2.11424399841647	0	0	0	0	0	0	2.09214460593609
"MAP1LC3B"	0	2.94880745714876	0	2.96785655597551	2.38258241729151	0	3.1622815318928	0	0	0	2.78059366209879	0	2.79058333601975	2.25508091337169	3.51553843036924	2.77870360668816	0	0	0	2.55595062817341	1.67881431977764	0	3.18309888609377	0	0	0	0	0	0	0	0	3.37719642044345	4.46828341668349	1.82356587594211	1.55098020908326	2.14471215529002	2.71366819340643	0	2.51921015701852	2.45371794956806	2.03151766095751	2.19509408385393	1.93586352124371	0	3.19987287774259	2.57199359828721	0	2.65825754389449	0	0	0	2.51059203726549	0	2.29021416953387	2.11424399841647	2.28038936060226	0	3.25889816697435	0	1.77609937832505	1.92394980709506	1.51537695203021
"MAPK13"	2.56809357792768	0	0	0	1.45339535345086	0	2.77776009383232	0	0	2.32985368712411	3.44224930436112	0	0	0	0	0	0	0	0	1.93755687852634	0	0	0	0	3.97186300578416	0	0	0	0	0	2.35882780460746	0	0	0	0	1.2565256720442	1.73955974323463	0	0	1.13985095163261	1.34535897477901	1.60752067267123	0	0	2.17964170677835	0	0	2.65825754389449	0	0	0	0	2.0421170844929	0	0	1.08221847889243	0	0	0	0	0	0
"MAPK14"	3.22214560875419	3.33665082352223	3.48878178667972	2.58777328339773	2.38258241729151	3.15580439182443	2.77776009383232	3.22041310418709	0	0	2.78059366209879	2.89074961544836	1.80777059747919	2.62496545469943	3.51553843036924	1.79719676565528	0	2.84267527153734	4.27325359437614	0	3.12658462302919	0	2.90914119708542	0	0	0	2.53270310735032	3.0492968559597	0	0	0	2.08841810464014	0	0	2.97453179122971	0	2.34081217434162	0	3.04370647749701	2.45371794956806	2.43464237551565	3.60858565080573	2.82217629803934	0	0	0	2.87482982910208	3.04008882372175	0	0	0	3.55353646679106	2.0421170844929	1.6935081435172	0	2.17530589162857	4.2378586689599	0	3.93182563272433	1.77609937832505	1.92394980709506	2.93149673681504
"MARCO"	0	0	3.48878178667972	0	0	0	3.1622815318928	0	0	0	0	2.89074961544836	2.79058333601975	0	2.33447218499518	1.79719676565528	1.98858234946178	2.20616318433703	0	0	3.12658462302919	0	0	0	0	0	2.53270310735032	0	0	0	2.35882780460746	0	0	1.00477839626975	1.55098020908326	2.40268171581532	0	0	2.25801524284491	2.25184001049852	0.666043950614367	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74513031640784	1.36783229828016	0	0	0	0	0	1.51537695203021
"MECOM"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66165694123613	0	1.79719676565528	0	0	3.87473250368936	1.93755687852634	2.27402056526025	0	0	0	0	0	0	3.43883844297743	0	0	0	0	0	1.49573242484409	0	2.14471215529002	2.34081217434162	0	1.34929213876356	0	0.666043950614367	0	0	0	0	0	0	0	0	0	4.36334547132513	0	0	1.6935081435172	2.74513031640784	1.77122486678635	0	3.75423212455935	0	1.77609937832505	1.92394980709506	0
"MEG3"	0	0	0	0	0	3.15580439182443	0	0	0	0	0	0	1.80777059747919	0	0	0	0	2.84267527153734	0	0	0	0	1.9140282541557	0	0	0	0	0	0	0	0	0	0	1.00477839626975	0	0	0	0	1.34929213876356	0	0.666043950614367	0	0	0	0	0	0	0	0	3.4035202630783	0	0	0	1.6935081435172	2.11424399841647	1.36783229828016	0	0	0	0	0	0
"MERTK"	2.56809357792768	0	0	1.96712095815354	1.45339535345086	0	2.77776009383232	2.56642755433085	0	0	0	3.55573671287402	0	2.62496545469943	0	2.40382540604214	1.98858234946178	2.20616318433703	0	0	1.67881431977764	3.79500055002248	2.53057238575865	0	0	0	0	0	0	0	0	0	0	2.26763226774709	1.55098020908326	0	0	0	1.90350832836144	1.99862553558427	2.03151766095751	0	0	0	2.17964170677835	3.22620080581533	1.88314316394171	0	0	0	0	0	2.0421170844929	0	2.11424399841647	0.680877087968131	0	2.23433661255518	0	0	0	2.09214460593609
"MET"	0	0	0	0	2.38258241729151	0	0	0	0	0	0	0	0	0	1.73377801007416	0	0	1.61748624561693	0	2.55595062817341	0	4.4768426212386	0	0	0	0	0	2.40245316583027	0	0	0	0	3.39234606353145	1.00477839626975	1.55098020908326	2.14471215529002	1.73955974323463	0	0	1.13985095163261	0.666043950614367	1.60752067267123	1.09080698379488	0	0	3.22620080581533	1.88314316394171	2.03283462619696	0	0	0	0	0	0	2.11424399841647	2.8099902394452	0	0	0	1.77609937832505	0	2.45559876303423
"MGP"	2.94766580891986	0	0	3.45790241042802	3.30398547119147	3.8274193506325	0	2.56642755433085	0	0	0	4.7878884894645	3.73229136407719	2.62496545469943	3.36633081181749	2.40382540604214	0	1.61748624561693	3.20213266357272	0	3.3015680942621	0	0	0	0	0	0	2.40245316583027	4.03886852858167	0	0	3.10083108594646	0	2.432543628565	3.64181160746457	2.92275073770136	2.98463809626959	0	1.34929213876356	1.99862553558427	3.24296571410073	2.19509408385393	2.38723650223465	5.55707712770332	2.81458649584905	3.61834151330473	0	3.04008882372175	5.6212315271375	4.07989964972856	0	3.1622815318928	3.05025475493917	3.31894406550456	2.11424399841647	1.08221847889243	0	0	0	2.38079930126505	3.19424753769429	1.51537695203021
"MIF"	3.61423180966485	3.83315200404645	4.5668252796802	3.78533512541741	2.85578430928917	3.15580439182443	4.23226863076191	3.22041310418709	3.83403700481132	2.97312237002494	2.78059366209879	0	2.79058333601975	3.87012453186867	3.95665312444481	3.5898595835887	1.98858234946178	3.72337847036975	3.87473250368936	2.55595062817341	3.45044411946202	0	3.72478766162866	4.30109045422178	0	0	2.53270310735032	3.43883844297743	0	0	4.22023991394463	2.08841810464014	0	3.15729506742939	2.76407525344037	3.93698651592415	4.12766430670479	3.50429727953181	1.34929213876356	3.10292716779821	3.16617171683544	3.36498146058314	2.69710563563314	0	2.17964170677835	4.11837829341187	2.87482982910208	3.04008882372175	0	0	0	0	3.05025475493917	3.59753720169434	2.74513031640784	4.27971026139728	0	4.43560099933624	0	2.38079930126505	2.92013871803569	3.99391714499659
"MKI67"	1.94883010990704	0	0	0	0	0	2.14493407592794	0	0	2.32985368712411	0	0	0	0	0	0	3.65921944876919	1.61748624561693	0	1.93755687852634	0	0	0	0	3.97186300578416	0	0	3.0492968559597	0	0	0	2.08841810464014	0	1.00477839626975	0	0	1.73955974323463	0	0	0	0.666043950614367	2.19509408385393	0	0	2.17964170677835	0	0	2.03283462619696	0	0	0	0	0	0	0	1.08221847889243	0	0	0	1.77609937832505	0	0
"MMP1"	2.56809357792768	0	0	0	1.45339535345086	0	0	0	0	0	0	0	0	1.66165694123613	0	1.79719676565528	0	1.61748624561693	0	1.93755687852634	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49573242484409	0	0	1.73955974323463	0	1.34929213876356	0	1.34535897477901	2.19509408385393	0	0	2.81458649584905	0	1.88314316394171	0	0	0	0	0	0	0	0	0.680877087968131	0	0	0	1.77609937832505	0	1.51537695203021
"MMP10"	1.94883010990704	0	0	0	0	0	2.14493407592794	2.56642755433085	0	0	0	0	0	1.66165694123613	0	0	2.6108298331905	0	0	0	0	0	0	3.4049264704207	0	0	0	0	0	0	0	0	3.39234606353145	1.00477839626975	1.55098020908326	1.7961479158672	0	0	1.34929213876356	1.13985095163261	1.34535897477901	0	0	0	0	0	0	0	4.52983351292491	0	0	0	0	1.6935081435172	0	0.680877087968131	0	0	0	0	0	0
"MMP12"	0	0	0	1.96712095815354	1.45339535345086	0	0	0	0	0	0	0	1.80777059747919	0	0	0	0	2.20616318433703	0	0	1.67881431977764	0	0	0	0	0	0	0	4.32213652463613	0	0	2.7176223462617	0	1.00477839626975	1.55098020908326	1.7961479158672	0	0	1.34929213876356	1.13985095163261	1.34535897477901	1.60752067267123	1.09080698379488	0	0	2.57199359828721	0	2.65825754389449	0	0	0	2.51059203726549	2.0421170844929	0	2.11424399841647	0.680877087968131	0	0	0	0	0	0
"MMP14"	2.56809357792768	0	0	1.96712095815354	1.45339535345086	0	2.14493407592794	3.22041310418709	0	2.32985368712411	0	0	0	0	0	0	0	1.61748624561693	0	1.93755687852634	0	0	2.53057238575865	0	0	0	0	2.40245316583027	0	0	0	3.10083108594646	0	1.49573242484409	0	2.40268171581532	1.73955974323463	0	1.34929213876356	1.99862553558427	1.74617051740075	0	1.09080698379488	0	0	0	0	2.03283462619696	0	0	0	2.51059203726549	0	0	2.74513031640784	1.58973284135477	0	0	4.33073334028633	0	0	2.45559876303423
"MMP16"	0	0	0	0	1.45339535345086	0	0	0	0	2.32985368712411	0	0	0	0	0	0	0	2.20616318433703	0	1.93755687852634	0	4.4768426212386	0	0	0	0	0	3.0492968559597	0	2.89881703274323	0	0	0	1.00477839626975	0	0	0	0	1.90350832836144	0	0.666043950614367	0	0	3.50429727953181	0	0	1.88314316394171	0	0	0	0	0	0	0	0	0	0	0	0	1.77609937832505	0	1.51537695203021
"MMP19"	1.94883010990704	2.94880745714876	0	0	0	0	2.14493407592794	0	0	2.32985368712411	0	0	2.41534932603235	0	0	0	1.98858234946178	0	0	1.93755687852634	0	0	0	0	0	0	0	0	0	0	3.00355599440811	2.08841810464014	0	1.00477839626975	2.13205549835436	0	0	0	0	2.25184001049852	1.06230891241267	0	0	0	0	0	0	2.03283462619696	0	4.47971242599534	0	0	2.66818720706047	0	2.11424399841647	1.08221847889243	0	0	0	1.77609937832505	0	1.51537695203021
"MMP2"	0	3.33665082352223	0	0	0	0	2.14493407592794	0	0	2.32985368712411	0	0	1.80777059747919	1.66165694123613	2.97797650106947	1.79719676565528	1.98858234946178	1.61748624561693	0	0	0	0	0	0	0	0	0	0	0	0	2.35882780460746	0	0	0	1.55098020908326	1.2565256720442	3.19761861905868	0	1.34929213876356	1.13985095163261	2.51432453598311	0	0	0	0	2.57199359828721	0	0	0	0	0	0	0	0	0	0.680877087968131	0	0	0	0	0	1.51537695203021
"MMP3"	1.94883010990704	0	0	0	0	0	2.14493407592794	0	0	0	0	0	0	1.66165694123613	0	0	0	0	0	0	1.67881431977764	0	1.9140282541557	0	0	0	0	0	0	0	0	0	0	1.00477839626975	0	0	1.73955974323463	0	0	0	1.34535897477901	1.60752067267123	1.09080698379488	0	0	0	0	2.03283462619696	0	0	0	0	0	0	0	0	0	0	0	1.77609937832505	1.92394980709506	0
"MMP7"	1.94883010990704	0	0	2.96785655597551	0	3.15580439182443	2.14493407592794	0	0	0	0	2.89074961544836	0	2.25508091337169	2.97797650106947	0	3.48203519463206	0	0	0	3.12658462302919	0	1.9140282541557	0	0	0	2.53270310735032	0	0	0	0	2.08841810464014	0	1.00477839626975	1.55098020908326	0	1.73955974323463	0	1.34929213876356	1.13985095163261	1.89898761979795	1.60752067267123	1.93586352124371	0	2.17964170677835	0	0	0	0	0	0	0	0	2.93141269574943	2.11424399841647	1.92478260262944	0	0	0	0	0	1.51537695203021
"MMP8"	1.94883010990704	0	0	0	1.45339535345086	0	0	0	0	0	0	0	0	1.66165694123613	0	0	0	1.61748624561693	3.20213266357272	1.93755687852634	0	3.79500055002248	1.9140282541557	3.4049264704207	0	0	0	0	0	0	0	0	0	1.49573242484409	2.13205549835436	1.2565256720442	0	0	2.25801524284491	0	0.666043950614367	1.60752067267123	1.09080698379488	0	0	2.57199359828721	1.88314316394171	0	0	0	0	0	0	0	2.11424399841647	1.58973284135477	0	0	0	0	1.92394980709506	0
"MMP9"	1.94883010990704	0	0	1.96712095815354	1.45339535345086	0	2.14493407592794	0	3.1622815318928	0	0	0	2.41534932603235	1.66165694123613	2.33447218499518	0	0	0	0	1.93755687852634	1.67881431977764	0	1.9140282541557	0	3.97186300578416	0	0	0	5.32525607206378	2.89881703274323	3.00355599440811	0	0	1.00477839626975	3.29630470870764	1.2565256720442	1.73955974323463	3.50429727953181	1.90350832836144	1.65872409078554	3.27925877610496	2.19509408385393	1.09080698379488	0	0	0	0	2.03283462619696	0	0	0	2.51059203726549	0	3.59753720169434	0	0	0	0	0	0	0	1.51537695203021
"MPO"	2.56809357792768	2.30673559971927	0	0	0	0	0	0	0	3.64036522589665	0	0	0	0	0	1.79719676565528	2.6108298331905	2.20616318433703	0	2.55595062817341	2.27402056526025	0	1.9140282541557	0	0	0	4.07647633160336	0	3.64217354759646	0	0	0	0	2.26763226774709	1.55098020908326	0	0	0	1.34929213876356	1.13985095163261	0.666043950614367	0	1.09080698379488	0	0	0	0	0	0	0	0	2.51059203726549	0	0	2.11424399841647	0	0	2.87246613470874	0	0	1.92394980709506	2.09214460593609
"MRC1"	0	2.94880745714876	0	0	0	0	2.14493407592794	0	4.23226863076191	0	2.78059366209879	2.89074961544836	2.41534932603235	0	0	0	0	0	0	0	0	0	0	0	3.97186300578416	0	2.53270310735032	2.40245316583027	0	0	0	2.08841810464014	0	1.00477839626975	2.49718693891809	1.7961479158672	0	0	2.72611798288084	3.10292716779821	1.74617051740075	2.19509408385393	1.60006420913208	0	0	0	1.88314316394171	2.03283462619696	0	0	0	2.51059203726549	2.0421170844929	2.93141269574943	0	2.92106129115738	3.55904672250949	0	0	1.77609937832505	0	1.51537695203021
"MRC2"	0	0	0	1.96712095815354	0	0	2.14493407592794	0	0	0	0	0	0	0	0	2.40382540604214	0	1.61748624561693	0	0	0	0	0	0	3.97186300578416	0	0	0	0	0	3.00355599440811	0	0	0	1.55098020908326	1.7961479158672	1.73955974323463	0	0	0	1.06230891241267	1.60752067267123	1.09080698379488	0	0	0	1.88314316394171	2.65825754389449	0	0	0	0	0	2.29021416953387	0	2.6850228678309	0	0	3.93182563272433	2.75495376347876	2.54127961337563	1.51537695203021
"MS4A1"	1.94883010990704	2.94880745714876	0	0	0	0	0	0	0	0	0	0	0	1.66165694123613	0	0	0	1.61748624561693	3.20213266357272	1.93755687852634	0	0	1.9140282541557	0	0	0	0	0	0	0	0	0	0	1.82356587594211	1.55098020908326	0	1.73955974323463	0	1.34929213876356	1.13985095163261	1.74617051740075	0	0	0	0	0	0	0	0	0	0	0	2.66818720706047	0	2.74513031640784	1.58973284135477	0	0	0	0	0	0
"MS4A4A"	0	0	0	0	2.85578430928917	0	2.14493407592794	0	0	2.97312237002494	0	0	0	0	1.73377801007416	0	0	1.61748624561693	3.20213266357272	2.55595062817341	1.67881431977764	0	0	3.4049264704207	0	0	0	3.0492968559597	0	2.89881703274323	2.35882780460746	0	3.39234606353145	2.57407021823096	2.97453179122971	2.14471215529002	1.73955974323463	0	2.89746740466182	2.45371794956806	2.43464237551565	1.60752067267123	2.55412571518998	0	2.81458649584905	2.57199359828721	2.87482982910208	2.03283462619696	0	0	0	3.1622815318928	2.66818720706047	0	2.11424399841647	2.17530589162857	0	0	3.93182563272433	1.77609937832505	0	2.45559876303423
"MSMB"	0	0	0	0	2.38258241729151	0	2.14493407592794	0	0	0	0	0	3.06280008569134	0	0	0	0	1.61748624561693	0	0	1.67881431977764	0	0	0	0	0	0	0	0	0	0	0	0	1.82356587594211	0	1.2565256720442	0	0	1.34929213876356	1.13985095163261	1.34535897477901	0	1.09080698379488	0	2.17964170677835	2.57199359828721	0	0	0	0	0	0	2.0421170844929	0	0	1.58973284135477	0	0	0	1.77609937832505	0	0
"MST1R"	0	0	0	0	0	3.15580439182443	0	0	0	0	0	0	2.41534932603235	0	0	0	0	0	0	1.93755687852634	0	0	1.9140282541557	0	3.29737888635614	0	0	0	3.64217354759646	2.89881703274323	0	2.7176223462617	0	0	0	0	0	0	0	1.13985095163261	0	0	0	0	0	0	0	0	0	0	0	2.51059203726549	2.0421170844929	0	0	0	0	0	0	0	1.92394980709506	0
"MT1X"	2.56809357792768	0	0	0	1.45339535345086	0	3.1622815318928	0	0	3.36139270087774	3.44224930436112	0	2.79058333601975	0	1.73377801007416	2.40382540604214	3.80968440090906	1.61748624561693	0	2.55595062817341	2.27402056526025	0	2.53057238575865	0	4.65554639331316	0	2.53270310735032	3.43883844297743	0	0	2.35882780460746	3.10083108594646	0	2.69802784549466	1.55098020908326	2.40268171581532	1.73955974323463	3.50429727953181	0	1.99862553558427	2.14852117387686	2.56273683120711	0	0	3.19987287774259	0	2.87482982910208	2.65825754389449	0	3.4035202630783	0	2.51059203726549	2.0421170844929	0	2.74513031640784	2.74945739021636	0	3.25889816697435	0	0	0	1.51537695203021
"MT2A"	3.76452683593477	2.30673559971927	0	2.96785655597551	2.64691605367314	4.73056463067624	4.33617614993467	2.56642755433085	0	4.80068509336961	0	2.89074961544836	4.52983351292491	2.62496545469943	1.73377801007416	2.40382540604214	3.48203519463206	3.05409646968604	0	3.75167570526078	3.12658462302919	0	3.18309888609377	4.76599845860074	0	0	2.53270310735032	4.11580443542424	0	0	0	3.59348794144066	4.46828341668349	4.06273286938498	4.10193982441671	4.56955733214752	2.71366819340643	0	0	3.00254507571363	2.58812336417588	3.49418316149499	3.2845428846928	0	3.19987287774259	0	2.87482982910208	3.53159680111883	0	4.07989964972856	0	3.1622815318928	2.66818720706047	1.6935081435172	3.40563036737448	4.75464094249021	0	2.87246613470874	0	2.75495376347876	3.40915781589356	2.45559876303423
"MTOR"	1.94883010990704	0	3.48878178667972	2.58777328339773	0	3.15580439182443	2.77776009383232	2.56642755433085	0	0	0	0	0	1.66165694123613	1.73377801007416	0	2.6108298331905	1.61748624561693	0	0	0	0	1.9140282541557	0	0	0	0	0	0	0	0	2.7176223462617	0	1.49573242484409	1.55098020908326	0	0	0	1.34929213876356	0	1.06230891241267	0	2.18680390681599	0	2.81458649584905	0	0	0	0	0	0	0	2.0421170844929	3.1438346440145	0	1.08221847889243	0	2.87246613470874	0	0	0	2.09214460593609
"MTRNR2L1"	1.94883010990704	0	0	1.96712095815354	2.02223974671501	0	2.14493407592794	0	0	0	0	0	0	0	2.70711736521367	0	0	1.61748624561693	0	0	0	0	0	3.4049264704207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34929213876356	1.99862553558427	1.06230891241267	0	0	0	0	0	0	2.03283462619696	0	0	0	0	2.0421170844929	0	0	1.36783229828016	0	0	0	0	0	0
"MX1"	1.94883010990704	0	0	2.58777328339773	0	0	3.43932495007774	0	0	2.32985368712411	0	0	2.41534932603235	2.62496545469943	1.73377801007416	2.77870360668816	0	2.20616318433703	0	0	1.67881431977764	0	3.72478766162866	0	0	0	0	3.0492968559597	0	0	0	2.08841810464014	3.39234606353145	2.80830073007976	0	2.14471215529002	0	0	0	2.45371794956806	2.14852117387686	0	2.82217629803934	0	3.19987287774259	3.61834151330473	2.87482982910208	2.03283462619696	0	0	0	2.51059203726549	2.66818720706047	2.93141269574943	2.74513031640784	3.94607088786037	3.55904672250949	0	0	2.38079930126505	2.54127961337563	2.72159442620997
"MXRA8"	0	0	0	0	1.45339535345086	0	2.77776009383232	0	0	0	0	0	2.41534932603235	0	0	0	0	0	0	1.93755687852634	0	0	0	0	0	0	2.53270310735032	0	0	0	0	0	0	0	0	0	0	0	1.34929213876356	0	0.666043950614367	1.60752067267123	1.09080698379488	0	2.17964170677835	0	0	0	0	0	0	0	0	0	0	0	3.55904672250949	0	3.25809653802148	0	1.92394980709506	1.51537695203021
"MYC"	0	0	0	0	0	0	0	0	0	0	0	0	1.80777059747919	0	0	0	2.6108298331905	1.61748624561693	0	1.93755687852634	0	0	0	0	0	0	0	3.0492968559597	0	0	2.35882780460746	2.08841810464014	3.39234606353145	1.49573242484409	0	1.7961479158672	2.34081217434162	0	1.34929213876356	1.65872409078554	1.06230891241267	2.19509408385393	1.09080698379488	0	0	0	0	2.03283462619696	0	0	0	2.51059203726549	0	0	0	0.680877087968131	0	0	3.25809653802148	0	2.54127961337563	2.09214460593609
